name,poi_id,osm_way_id,osm_relation_id,building,amenity,leisure,way,geometry,centroid,area,area_ft2
,391,983728931,,carport,,,,"POLYGON ((-111.9062373 33.4063677, -111.9061218 33.4063649, -111.9061202 33.4064119, -111.9062357 33.4064147, -111.9062373 33.4063677))","POINT (-111.90617875 33.40638979999999)",,1
,392,991005776,,carport,,,,"POLYGON ((-111.9184361 33.4200656, -111.9184303 33.420115, -111.9186072 33.4201294, -111.918613 33.42008, -111.9184361 33.4200656))","POINT (-111.91852164999999 33.4200975)",,1
,393,991007115,,carport,,,,"POLYGON ((-111.9073523 33.4117022, -111.9072941 33.4117031, -111.9072994 33.4119486, -111.9073577 33.4119477, -111.9073523 33.4117022))","POINT (-111.90732587579568 33.41182543510931)",,1
,394,1019268460,,retail,,,,"POLYGON ((-111.9260509 33.4344522, -111.9260819 33.4344521, -111.9260817 33.4344015, -111.9260507 33.4344016, -111.9260509 33.4344522))","POINT (-111.9260663 33.43442685)",,1
,395,1019300937,,carport,,,,"POLYGON ((-111.9009507 33.4205332, -111.9008937 33.4205327, -111.9008907 33.4207682, -111.9009477 33.4207687, -111.9009507 33.4205332))","POINT (-111.9009207 33.420650699999996)",,1
,396,1019302191,,carport,,,,"POLYGON ((-111.9114591 33.4215879, -111.9115181 33.4215881, -111.9115195 33.4213046, -111.9114605 33.4213044, -111.9114591 33.4215879))","POINT (-111.9114893 33.421446249999995)",,1
,397,1019539904,,carport,,,,"POLYGON ((-111.9236098 33.4234702, -111.9238508 33.4234678, -111.9238496 33.4233873, -111.9236086 33.4233897, -111.9236098 33.4234702))","POINT (-111.92372969999998 33.42342875)",,1
,398,1061579229,,yes,,,,"POLYGON ((-111.932175 33.407139, -111.932103 33.40714, -111.932102 33.407108, -111.931983 33.40711, -111.931985 33.407239, -111.932087 33.407237, -111.932088 33.407297, -111.932178 33.407296, -111.932175 33.407139))","POINT (-111.93208514766695 33.40719518327905)",,1
,399,1078715163,,carport,,,,"POLYGON ((-111.9226951 33.4216779, -111.9227541 33.4216771, -111.9227499 33.4214801, -111.9226909 33.4214809, -111.9226951 33.4216779))","POINT (-111.9227225 33.421579)",,1
,400,1083336594,,,parking_space,,,"POLYGON ((-111.940997 33.4246778, -111.940972 33.424678, -111.940972 33.4247235, -111.940998 33.4247234, -111.940997 33.4246778))","POINT (-111.94098475657141 33.424700823654156)",,1
,401,1083336635,,,parking_space,,,"POLYGON ((-111.9410738 33.4265134, -111.9410464 33.4265141, -111.9410466 33.4265624, -111.9410747 33.4265624, -111.9410738 33.4265134))","POINT (-111.94106040983117 33.42653817567179)",,1
,402,1108353007,,carport,,,,"POLYGON ((-111.8985931 33.419863, -111.8985901 33.4199615, -111.898649 33.4199628, -111.8986521 33.4198643, -111.8985931 33.419863))","POINT (-111.8986210755408 33.419912886087694)",,1
,403,1122203668,,house,,,,"POLYGON ((-111.9417574 33.406503, -111.9419762 33.4065003, -111.9419746 33.406413, -111.941949 33.4064133, -111.9419483 33.4063739, -111.9418827 33.4063747, -111.9418834 33.4064119, -111.9417558 33.4064134, -111.9417574 33.406503))","POINT (-111.94187126180329 33.40644989126055)",,1
,404,1180764842,,residential,,,,"POLYGON ((-111.949119 33.4235746, -111.9491197 33.423674, -111.9492741 33.4236734, -111.9492735 33.423574, -111.949119 33.4235746))","POINT (-111.94919657491462 33.42362399463722)",,1
,405,1180764872,,residential,,,,"POLYGON ((-111.9519272 33.4237029, -111.9518072 33.4237032, -111.9518082 33.4238321, -111.9519272 33.4238318, -111.9519272 33.4237029))","POINT (-111.9518674494574 33.42376741011294)",,1
,406,1218863673,,yes,,,,"POLYGON ((-111.9370245 33.407804, -111.9370269 33.4076774, -111.9369008 33.4076757, -111.9369001 33.407715, -111.9368679 33.4077146, -111.9368667 33.4077805, -111.9369271 33.4077813, -111.9369267 33.4078027, -111.9370245 33.407804))","POINT (-111.93695477308229 33.407739013931696)",,1
,407,1221631776,,yes,,,,"POLYGON ((-111.9408627 33.4064617, -111.9409299 33.4065356, -111.9410047 33.4064881, -111.9409375 33.4064143, -111.9408627 33.4064617))","POINT (-111.94093369896777 33.406474933141425)",,1
,408,1236844671,,,parking_space,,,"POLYGON ((-111.9103159 33.4069884, -111.9102529 33.406988, -111.9102531 33.4069563, -111.9103161 33.4069567, -111.9103159 33.4069884))","POINT (-111.91028450000002 33.40697235)",,1
,409,1236844681,,,parking_space,,,"POLYGON ((-111.9109973 33.4066825, -111.9109975 33.4067351, -111.9109595 33.4067353, -111.9109593 33.4066827, -111.9109973 33.4066825))","POINT (-111.91097839999999 33.4067089)",,1
,410,1265902821,,residential,,,,"POLYGON ((-111.921798 33.4113984, -111.9217974 33.4113253, -111.9217243 33.4113257, -111.9217246 33.4113579, -111.9217399 33.4113578, -111.9217402 33.4113987, -111.921798 33.4113984))","POINT (-111.92176497589269 33.41135988946951)",,1
Staples,411,1280032069,,yes,,,,"POLYGON ((-111.9255678 33.4092843, -111.9259574 33.4092886, -111.9259589 33.4087403, -111.925899 33.4087402, -111.925867 33.4087111, -111.9256458 33.4087111, -111.9256112 33.4087392, -111.9255629 33.4087421, -111.9255678 33.4092843))","POINT (-111.92576180008996 33.4090030370893)",,1
,412,1290594860,,carport,,,,"POLYGON ((-111.9246474 33.4230934, -111.9249286 33.4230914, -111.9249278 33.4231887, -111.924649 33.4231922, -111.9246474 33.4230934))","POINT (-111.92478783715946 33.423141358706474)",,1
,413,1302572112,,carport,,,,"POLYGON ((-111.8988042 33.4082253, -111.8987559 33.408225, -111.898755 33.4083226, -111.8988033 33.4083229, -111.8988042 33.4082253))","POINT (-111.8987796 33.40827395)",,1
,414,1302577178,,carport,,,,"POLYGON ((-111.906258 33.4064139, -111.906435 33.4064153, -111.9064356 33.4063683, -111.9062585 33.4063669, -111.906258 33.4064139))","POINT (-111.90634677527409 33.40639109778998)",,1
,415,1302588687,,carport,,,,"POLYGON ((-111.9483089 33.4059745, -111.9483663 33.4059753, -111.9483691 33.4058378, -111.9483117 33.405837, -111.9483089 33.4059745))","POINT (-111.948339 33.40590615000001)",,1
,416,,56412,university,,,,"MULTIPOLYGON (((-111.9369179 33.4178581, -111.9372524 33.4178557, -111.9375849 33.4178534, -111.9375913 33.4182589, -111.9372822 33.4182598, -111.937254 33.41826, -111.9372242 33.4182601, -111.9369152 33.4182636, -111.936916 33.4180647, -111.9369179 33.4178581)))","POINT (-111.93725221079312 33.41805859527701)",,1
,417,,14430808,,parking,,,"MULTIPOLYGON (((-111.9421735 33.4267763, -111.9421731 33.4267162, -111.9421731 33.4267162, -111.9421732 33.4266598, -111.9421732 33.4266598, -111.942173 33.426619, -111.942173 33.426619, -111.9421726 33.4265423, -111.9421723 33.4264921, -111.9421723 33.4264921, -111.9421724 33.4264385, -111.9421724 33.4264385, -111.9421724 33.4263978, -111.9421724 33.4263978, -111.9421717 33.4263684, -111.9421717 33.4263684, -111.9421717 33.4263438, -111.9421735 33.4267763)), ((-111.9417101 33.4256495, -111.9418367 33.4256484, -111.9418367 33.4256484, -111.9418829 33.4256485, -111.9418829 33.4256485, -111.9420382 33.4256477, -111.9420382 33.4256477, -111.9420831 33.4256472, -111.9420831 33.4256472, -111.9421475 33.4256463, -111.9421475 33.4256463, -111.942168 33.4256461, -111.9421685 33.4256948, -111.9417101 33.4256495)), ((-111.9421687 33.4257176, -111.9421656 33.425769, -111.9421656 33.425769, -111.9421666 33.4258062, -111.9421666 33.4258062, -111.9421673 33.4258332, -111.9421673 33.4258332, -111.9421691 33.4258573, -111.9421691 33.4258573, -111.9421679 33.4259701, -111.9421679 33.4259701, -111.9421696 33.4260255, -111.9421696 33.4260255, -111.9421697 33.426066, -111.9421697 33.426066, -111.9421701 33.4261367, -111.9421701 33.4261367, -111.9421727 33.4263218, -111.9421727 33.4263218, -111.9421717 33.4263438, -111.9421687 33.4257176)), ((-111.9418323 33.4272806, -111.9417881 33.4272808, -111.9417881 33.4272808, -111.9417023 33.4272809, -111.9417023 33.4272809, -111.941656 33.4272808, -111.941656 33.4272808, -111.941593 33.4272805, -111.941593 33.4272805, -111.9415751 33.4272806, -111.9415752 33.4272655, -111.9415752 33.4272655, -111.9415754 33.4272351, -111.9415754 33.4272351, -111.9415744 33.4272105, -111.9415744 33.4272105, -111.941575 33.4271575, -111.941575 33.4271575, -111.9415753 33.427119, -111.9415753 33.427119, -111.9415737 33.427017, -111.9415737 33.427017, -111.9415736 33.4269772, -111.9415736 33.4269772, -111.9415707 33.4269239, -111.9415707 33.4269239, -111.9415663 33.4267937, -111.9415663 33.4267937, -111.9415662 33.4267546, -111.9415662 33.4267546, -111.9415675 33.4266944, -111.9415675 33.4266944, -111.9415661 33.4265815, -111.9414748 33.4265792, -111.9414752 33.426494, -111.9414752 33.426494, -111.9414761 33.4264705, -111.9414761 33.4264705, -111.941476 33.4264339, -111.9413885 33.4264327, -111.9413896 33.4263082, -111.9418323 33.4272806)), ((-111.9413894 33.4262736, -111.941389 33.4262186, -111.941389 33.4262186, -111.9413882 33.4261973, -111.9413882 33.4261973, -111.941388 33.4261605, -111.941388 33.4261605, -111.9413865 33.4260727, -111.9413865 33.4260727, -111.9413863 33.4260331, -111.9413863 33.4260331, -111.9413882 33.4259284, -111.9413882 33.4259284, -111.9413881 33.4258923, -111.9413881 33.4258923, -111.9413847 33.4257556, -111.9413847 33.4257556, -111.9413847 33.4257193, -111.9413847 33.4257193, -111.9413849 33.4256659, -111.9413849 33.4256659, -111.9413849 33.42565, -111.941444 33.4256499, -111.941444 33.4256499, -111.9414667 33.4256499, -111.9414667 33.4256499, -111.9415338 33.4256486, -111.9415338 33.4256486, -111.9415791 33.4256485, -111.9415791 33.4256485, -111.9416657 33.4256495, -111.9416657 33.4256495, -111.9417101 33.4256495, -111.9413894 33.4262736)), ((-111.9421732 33.4268073, -111.9421733 33.4268369, -111.9421733 33.4268369, -111.9421737 33.4268723, -111.9421737 33.4268723, -111.9421734 33.426982, -111.9421734 33.426982, -111.9421742 33.4270205, -111.9421742 33.4270205, -111.9421753 33.4270746, -111.9421753 33.4270746, -111.9421758 33.4270991, -111.9421758 33.4270991, -111.9421766 33.4271147, -111.9421766 33.4271147, -111.9421763 33.4271526, -111.9421763 33.4271526, -111.9421761 33.4272106, -111.9421761 33.4272106, -111.942176 33.4272308, -111.942176 33.4272308, -111.9421757 33.4272658, -111.9421757 33.4272658, -111.9421763 33.4272806, -111.9421573 33.4272806, -111.9421573 33.4272806, -111.9420918 33.4272794, -111.9420918 33.4272794, -111.942048 33.4272792, -111.942048 33.4272792, -111.9419664 33.42728, -111.9419664 33.42728, -111.9419234 33.4272801, -111.9419234 33.4272801, -111.941855 33.4272809, -111.941855 33.4272809, -111.9418323 33.4272806, -111.9421732 33.4268073)))","POINT (-111.94172917544631 33.426572060673244)",,1
West Hall,418,28822716,,university,,,,"POLYGON ((-111.9359951 33.4193909, -111.9359975 33.4194105, -111.9356517 33.4194073, -111.9356507 33.4193549, -111.9357897 33.4193531, -111.9357891 33.4191798, -111.935748 33.4191797, -111.9357475 33.4191035, -111.9357471 33.4190423, -111.9357917 33.4190417, -111.9357881 33.4188692, -111.9356894 33.4188688, -111.9356901 33.4188117, -111.9360706 33.4188113, -111.9360697 33.4188832, -111.9359901 33.4188834, -111.935987 33.4189019, -111.9359115 33.418902, -111.9359106 33.4190438, -111.9359783 33.4190423, -111.9359819 33.4191736, -111.9359106 33.4191728, -111.9359124 33.4193159, -111.9359945 33.4193138, -111.9359951 33.4193909))","POINT (-111.93586156088608 33.419103498421414)",,1
Lot 3,419,30032032,,,parking,,,"POLYGON ((-111.9392405 33.4166122, -111.9390862 33.4165517, -111.9391659 33.4163955, -111.9388601 33.4162942, -111.9388162 33.4164274, -111.9387563 33.4164093, -111.938698 33.4165075, -111.9386182 33.4166115, -111.9385381 33.4166912, -111.9384134 33.4167818, -111.9382897 33.4168549, -111.9382728 33.4169837, -111.93829 33.4173091, -111.9383475 33.417307, -111.9383476 33.4173522, -111.9392277 33.4173449, -111.9394966 33.417071, -111.9394864 33.4169671, -111.9394355 33.4167677, -111.9393985 33.4166494, -111.9393649 33.4165734, -111.9392405 33.4166122))","POINT (-111.93888564329706 33.416925747514334)",,1
Tempe City Hall,420,182798022,,yes,townhall,,,"POLYGON ((-111.9384497 33.4251784, -111.9387423 33.4249301, -111.9384972 33.4247268, -111.9384478 33.4246835, -111.9383919 33.424727, -111.9381499 33.4249289, -111.9384497 33.4251784))","POINT (-111.93844645785062 33.42493036696286)",,1
,421,224009465,,yes,,,,"POLYGON ((-111.9500596 33.4068185, -111.9500024 33.4068184, -111.9500022 33.4066475, -111.9500598 33.4066474, -111.9500596 33.4068185))","POINT (-111.95003100559454 33.406732850696855)",,1
,422,257009007,,apartments,,,,"POLYGON ((-111.9144802 33.4200782, -111.9143612 33.4202029, -111.9140684 33.4200083, -111.9141874 33.4198836, -111.9144802 33.4200782))","POINT (-111.91427430000002 33.420043250000006)",,1
,423,288007198,,,parking,,,"POLYGON ((-111.9422975 33.435164, -111.9423679 33.4353374, -111.942454 33.4356539, -111.9422304 33.4356443, -111.9420167 33.4355137, -111.9421103 33.4352504, -111.9421633 33.4352642, -111.9422053 33.4352181, -111.942242 33.4351778, -111.9422975 33.435164))","POINT (-111.94224065401183 33.43544021925999)",,1
,424,297781687,,commercial,,,,"POLYGON ((-111.9394384 33.4256349, -111.9394414 33.4259016, -111.9395315 33.4259034, -111.9398499 33.4259039, -111.9398479 33.4256316, -111.9394384 33.4256349))","POINT (-111.93964501789655 33.425768264036265)",,1
,425,386274034,,roof,,,,"POLYGON ((-111.9346886 33.4159515, -111.9346872 33.4156, -111.9333744 33.41561, -111.9333789 33.4159615, -111.9334363 33.4159611, -111.9346886 33.4159515))","POINT (-111.9340322563237 33.41578069045215)",,1
,426,470030241,,,,playground,,"POLYGON ((-111.9342351 33.4104328, -111.9342353 33.4103812, -111.9342553 33.4103325, -111.9342929 33.4102916, -111.9343443 33.4102629, -111.9344039 33.4102495, -111.9344655 33.4102528, -111.9345227 33.4102723, -111.9345693 33.4103061, -111.9346005 33.4103506, -111.934613 33.4104025, -111.9346044 33.410455, -111.9345757 33.4105021, -111.93453 33.4105388, -111.9344724 33.4105609, -111.9344092 33.4105659, -111.9343477 33.4105534, -111.9342944 33.4105247, -111.9342554 33.4104829, -111.9342351 33.4104328))","POINT (-111.93442287817368 33.410407490103125)",,1
,427,533907339,,house,,,,"POLYGON ((-111.9454575 33.4174797, -111.9453569 33.4174786, -111.9453596 33.4174002, -111.9454588 33.4174013, -111.9454575 33.4174797))","POINT (-111.94540819602854 33.4174400415145)",,1
,428,544156286,,,parking,,,"POLYGON ((-111.9260176 33.4246078, -111.9258081 33.4246052, -111.9258019 33.4266796, -111.926018 33.4266807, -111.9260176 33.4246078))","POINT (-111.92591137918902 33.42564868264332)",,1
,429,552027057,,apartments,,,,"POLYGON ((-111.9478948 33.4253201, -111.9477633 33.4253196, -111.9477638 33.4252496, -111.9478952 33.4252502, -111.9478949 33.425295, -111.9478948 33.4253201))","POINT (-111.94782924834732 33.425284878750546)",,1
,430,553868141,,roof,,,,"POLYGON ((-111.9424256 33.4376266, -111.9424662 33.4376026, -111.9424005 33.4375251, -111.9423599 33.4375491, -111.9424256 33.4376266))","POINT (-111.94241305 33.43757585)",,1
,431,561643730,,carport,,,,"POLYGON ((-111.922188 33.4350963, -111.922102 33.4350974, -111.922098 33.4348952, -111.922184 33.4348941, -111.922188 33.4350963))","POINT (-111.92214300000002 33.43499575)",,1
,432,588272013,,,,outdoor_seating,,"POLYGON ((-111.9128704 33.4197649, -111.9128696 33.419695, -111.9127864 33.4196956, -111.9127872 33.4197656, -111.9128704 33.4197649))","POINT (-111.91282839008996 33.419730275157555)",,1
Sun Devil Car Wash,433,588509323,,yes,car_wash,,,"POLYGON ((-111.9093905 33.4156233, -111.9093744 33.4155433, -111.9096863 33.4154941, -111.9097552 33.4154832, -111.9097875 33.4156134, -111.9097781 33.4156148, -111.9096821 33.4156286, -111.9096702 33.4155837, -111.9093905 33.4156233))","POINT (-111.90959636196357 33.415560113685444)",,1
,434,591991385,,carport,,,,"POLYGON ((-111.911284 33.4192328, -111.9112749 33.4191811, -111.9111619 33.419195, -111.9111709 33.4192467, -111.911284 33.4192328))","POINT (-111.91122292784635 33.41921390346103)",,1
,435,594091988,,,,swimming_pool,,"POLYGON ((-111.9253986 33.4155424, -111.9253991 33.4154463, -111.9253386 33.4154461, -111.925338 33.4155421, -111.9253986 33.4155424))","POINT (-111.92536858015539 33.41549423831608)",,1
,436,708518776,,roof,,,,"POLYGON ((-111.9121898 33.4241828, -111.9121734 33.4241828, -111.9121733 33.4240833, -111.9121897 33.4240833, -111.9121898 33.4241828))","POINT (-111.91218155000003 33.42413305)",,1
,437,712721422,,,,swimming_pool,,"POLYGON ((-111.9112968 33.4143524, -111.9113156 33.4143093, -111.9112998 33.4142678, -111.9112749 33.414267, -111.9112581 33.4143043, -111.911273 33.4143507, -111.9112968 33.4143524))","POINT (-111.91128656488033 33.41430895351617)",,1
,438,778399533,,yes,,,,"POLYGON ((-111.9403539 33.4139045, -111.9403097 33.4139049, -111.940093 33.4139071, -111.9400904 33.4137239, -111.9403513 33.4137212, -111.9403539 33.4139045))","POINT (-111.94022215854436 33.4138141647111)",,1
,439,806538184,,apartments,,,,"POLYGON ((-111.9189352 33.4100518, -111.9179016 33.4100679, -111.9178987 33.4099358, -111.9189322 33.4099196, -111.9189352 33.4100518))","POINT (-111.91841699119388 33.409993775007386)",,1
,440,808543394,,commercial,,,,"POLYGON ((-111.9257285 33.4062924, -111.925919 33.4062926, -111.9259192 33.4061249, -111.9259454 33.4061249, -111.9259455 33.4060504, -111.9259181 33.4060503, -111.9259184 33.4058821, -111.9257291 33.405882, -111.9257285 33.4062924))","POINT (-111.925826446354 33.40608759041433)",,1
,441,813284514,,apartments,,,,"POLYGON ((-111.9278246 33.4055, -111.9276548 33.405501, -111.927654 33.4054086, -111.9278239 33.4054077, -111.9278246 33.4055))","POINT (-111.92773930955182 33.40545432059224)",,1
Players Music Association,442,872128652,,yes,,,,"POLYGON ((-111.8982843 33.4271632, -111.8982827 33.4270036, -111.8980058 33.4270062, -111.898008 33.4271654, -111.8982843 33.4271632))","POINT (-111.89814525673702 33.42708457046456)",,1
,443,895306521,,yes,,,,"POLYGON ((-111.897418 33.405631, -111.897257 33.405631, -111.897257 33.405794, -111.897418 33.405794, -111.897418 33.405631))","POINT (-111.89733749999999 33.40571250000001)",,1
,444,895314145,,yes,,,,"POLYGON ((-111.905376 33.411179, -111.905376 33.411242, -111.905775 33.411242, -111.905775 33.411179, -111.905376 33.411179))","POINT (-111.90557550000001 33.411210499999996)",,1
,445,895314346,,yes,,,,"POLYGON ((-111.903082 33.417412, -111.903219 33.417412, -111.903219 33.417298, -111.903082 33.417298, -111.903082 33.417412))","POINT (-111.90315049999998 33.417355)",,1
,446,895332518,,yes,,,,"POLYGON ((-111.899123 33.415675, -111.89937 33.415675, -111.89937 33.415567, -111.899123 33.415567, -111.899123 33.415675))","POINT (-111.89924650000002 33.415621)",,1
,447,895333013,,yes,,,,"POLYGON ((-111.899928 33.416064, -111.899984 33.416064, -111.899984 33.416026, -111.900038 33.416026, -111.900038 33.415943, -111.899928 33.415943, -111.899928 33.416064))","POINT (-111.8999778964292 33.415995935779)",,1
,448,895339858,,yes,,,,"POLYGON ((-111.906939 33.427652, -111.906357 33.427656, -111.906359 33.427881, -111.906941 33.427877, -111.906939 33.427652))","POINT (-111.906649 33.427766500000004)",,1
,449,895718720,,yes,,,,"POLYGON ((-111.912918 33.405421, -111.912917 33.405558, -111.91311 33.405559, -111.913111 33.405464, -111.913057 33.405464, -111.913058 33.405421, -111.912918 33.405421))","POINT (-111.91300755183644 33.40549421774736)",,1
,450,895729010,,yes,,,,"POLYGON ((-111.914686 33.406372, -111.914686 33.406296, -111.914696 33.406296, -111.914696 33.406202, -111.914506 33.406202, -111.914506 33.406372, -111.914686 33.406372))","POINT (-111.9145988313253 33.406285867469876)",,1
,451,895734685,,yes,,,,"POLYGON ((-111.9309183 33.406857, -111.9309175 33.4067813, -111.9308953 33.4067804, -111.930893 33.4066573, -111.9307826 33.4066565, -111.9307839 33.406749, -111.9307511 33.4067512, -111.9307526 33.4067892, -111.9307021 33.4067893, -111.9307032 33.4068591, -111.9309183 33.406857))","POINT (-111.93082240531491 33.40677356776905)",,1
ASU Police Department,452,909767574,,yes,police,,,"POLYGON ((-111.9346821 33.4144871, -111.9341081 33.414491, -111.9341061 33.4142912, -111.9347795 33.4142864, -111.9347807 33.4144085, -111.9346813 33.4144091, -111.9346821 33.4144871))","POINT (-111.93442629470795 33.41438515018687)",,1
,453,938172557,,yes,,,,"POLYGON ((-111.944123 33.410286, -111.944123 33.410138, -111.943983 33.410138, -111.943983 33.410286, -111.944123 33.410286))","POINT (-111.944053 33.410211999999994)",,1
,454,938172676,,yes,,,,"POLYGON ((-111.945724 33.411251, -111.945909 33.411251, -111.945909 33.411148, -111.945724 33.411148, -111.945724 33.411251))","POINT (-111.9458165 33.41119949999999)",,1
,455,938172793,,yes,,,,"POLYGON ((-111.947038 33.412343, -111.947038 33.412229, -111.946896 33.412229, -111.946896 33.412343, -111.947038 33.412343))","POINT (-111.94696700000001 33.412286)",,1
,456,938173644,,yes,,,,"POLYGON ((-111.94555 33.419756, -111.94541 33.419756, -111.94541 33.419839, -111.94555 33.419839, -111.94555 33.419756))","POINT (-111.94547999999998 33.4197975)",,1
,457,938174205,,yes,,,,"POLYGON ((-111.945644 33.416955, -111.945477 33.416955, -111.945477 33.417038, -111.945644 33.417038, -111.945644 33.416955))","POINT (-111.9455605 33.416996499999996)",,1
,458,938174399,,yes,,,,"POLYGON ((-111.949106 33.421319, -111.949174 33.421319, -111.949174 33.421354, -111.949273 33.421354, -111.949273 33.421247, -111.949106 33.421247, -111.949106 33.421319))","POINT (-111.94919710604299 33.42129496833236)",,1
,459,938175025,,yes,,,,"POLYGON ((-111.950574 33.417896, -111.950708 33.417896, -111.950708 33.417871, -111.950767 33.417871, -111.950767 33.417784, -111.950574 33.417784, -111.950574 33.417896))","POINT (-111.95066559334197 33.417836814333945)",,1
,460,938175515,,yes,,,,"POLYGON ((-111.953009 33.418435, -111.953009 33.418565, -111.953178 33.418565, -111.953178 33.418435, -111.953009 33.418435))","POINT (-111.95309350000001 33.4185)",,1
,461,938175875,,yes,,,,"POLYGON ((-111.94968 33.416154, -111.949541 33.416154, -111.949541 33.41625, -111.949587 33.41625, -111.949587 33.41629, -111.94968 33.41629, -111.94968 33.416154))","POINT (-111.94961551406475 33.41621682419128)",,1
,462,938176015,,yes,,,,"POLYGON ((-111.947666 33.418397, -111.947497 33.418397, -111.947497 33.418499, -111.947666 33.418499, -111.947666 33.418397))","POINT (-111.94758150000001 33.418448)",,1
,463,938176113,,yes,,,,"POLYGON ((-111.944509 33.419254, -111.944705 33.419254, -111.944705 33.419176, -111.944509 33.419176, -111.944509 33.419254))","POINT (-111.944607 33.419215)",,1
,464,938176422,,yes,,,,"POLYGON ((-111.942264 33.417931, -111.942125 33.417931, -111.942125 33.41805, -111.942264 33.41805, -111.942264 33.417931))","POINT (-111.9421945 33.417990499999995)",,1
,465,938176681,,yes,,,,"POLYGON ((-111.9422 33.419281, -111.9422 33.419178, -111.941875 33.419178, -111.941875 33.419281, -111.9422 33.419281))","POINT (-111.9420375 33.4192295)",,1
,466,938177571,,yes,,,,"POLYGON ((-111.944885 33.416693, -111.945021 33.416693, -111.945021 33.416561, -111.944885 33.416561, -111.944885 33.416693))","POINT (-111.944953 33.416627000000005)",,1
,467,938177611,,yes,,,,"POLYGON ((-111.945952 33.41511, -111.946172 33.41511, -111.946172 33.415019, -111.945952 33.415019, -111.945952 33.41511))","POINT (-111.946062 33.41506449999999)",,1
,468,938178208,,yes,,,,"POLYGON ((-111.948913 33.415527, -111.948973 33.415527, -111.948974 33.415467, -111.949065 33.415467, -111.949066 33.415418, -111.949125 33.415418, -111.949126 33.415333, -111.948938 33.415332, -111.948936 33.415464, -111.948914 33.415464, -111.948913 33.415527))","POINT (-111.9490114967701 33.415408610611664)",,1
,469,938178860,,yes,,,,"POLYGON ((-111.948302 33.417349, -111.948184 33.417349, -111.948184 33.417412, -111.948302 33.417412, -111.948302 33.417349))","POINT (-111.94824299999998 33.4173805)",,1
,470,938179536,,yes,,,,"POLYGON ((-111.953208 33.419127, -111.953025 33.419127, -111.953025 33.419239, -111.953149 33.419239, -111.953149 33.419207, -111.953208 33.419207, -111.953208 33.419127))","POINT (-111.9531102093723 33.41917894153053)",,1
,471,938214600,,yes,,,,"POLYGON ((-111.952945 33.422673, -111.952943 33.422839, -111.953343 33.422842, -111.953345 33.422676, -111.952945 33.422673))","POINT (-111.95314400000001 33.422757499999996)",,1
,472,938215972,,yes,,,,"POLYGON ((-111.94824 33.413209, -111.948192 33.413117, -111.948145 33.413134, -111.948193 33.413226, -111.94824 33.413209))","POINT (-111.94819249999999 33.4131715)",,1
,473,938216051,,yes,,,,"POLYGON ((-111.951046 33.411251, -111.951172 33.411251, -111.951172 33.411096, -111.951046 33.411096, -111.951046 33.411251))","POINT (-111.95110899999999 33.411173500000004)",,1
,474,938216142,,yes,,,,"POLYGON ((-111.950123 33.408432, -111.950123 33.408553, -111.950233 33.408553, -111.950233 33.408517, -111.9503 33.408517, -111.9503 33.408432, -111.950123 33.408432))","POINT (-111.95020451973166 33.40848710615627)",,1
,475,938426925,,yes,,,,"POLYGON ((-111.944506 33.425319, -111.944681 33.425319, -111.944681 33.425196, -111.944506 33.425196, -111.944506 33.425319))","POINT (-111.9445935 33.4252575)",,1
,476,938429178,,yes,,,,"POLYGON ((-111.952932 33.42863, -111.952932 33.428735, -111.953292 33.428734, -111.953291 33.428628, -111.952932 33.42863))","POINT (-111.95311203525976 33.42868177314913)",,1
,477,938434144,,residential,,,,"POLYGON ((-111.949388 33.423799, -111.9493631 33.423799, -111.949224 33.423799, -111.949224 33.423898, -111.949388 33.423898, -111.949388 33.423799))","POINT (-111.94930599999999 33.423848500000005)",,1
,478,938435870,,yes,,,,"POLYGON ((-111.945797 33.422109, -111.945797 33.422393, -111.945974 33.422393, -111.945974 33.422109, -111.945797 33.422109))","POINT (-111.94588550000002 33.422251)",,1
,479,938436484,,yes,,,,"POLYGON ((-111.9454853 33.4239657, -111.945489 33.4238302, -111.9448966 33.423829, -111.9448948 33.423963, -111.9454853 33.4239657))","POINT (-111.94519197663341 33.42389694132686)",,1
Lumber & Stores Storage,480,942159629,,yes,,,,"POLYGON ((-111.9249375 33.4108141, -111.924775 33.4108123, -111.9247749 33.4107404, -111.9249373 33.4107396, -111.9249375 33.4108141))","POINT (-111.92485665579353 33.41077660503476)",,1
,481,958939182,,yes,,,,"POLYGON ((-111.91434 33.418238, -111.91434 33.418133, -111.914149 33.418133, -111.914149 33.418238, -111.91434 33.418238))","POINT (-111.9142445 33.4181855)",,1
,482,958939729,,yes,,,,"POLYGON ((-111.912485 33.418784, -111.912631 33.418784, -111.912631 33.418663, -111.912522 33.418663, -111.912522 33.418703, -111.912485 33.418703, -111.912485 33.418784))","POINT (-111.91256298331892 33.4187272032003)",,1
,483,958940074,,yes,,,,"POLYGON ((-111.911151 33.417519, -111.911151 33.417401, -111.910987 33.417401, -111.910987 33.417519, -111.911151 33.417519))","POINT (-111.91106899999998 33.41746)",,1
,484,958940249,,yes,,,,"POLYGON ((-111.912162 33.415934, -111.912162 33.416035, -111.912281 33.416035, -111.912281 33.415934, -111.912162 33.415934))","POINT (-111.9122215 33.4159845)",,1
